Id,Description,Amount,Date,Owner
19104,Adornos,191,2018-08-27,Jacceline Broom
19105,Adornos,1504,2018-07-27,Paula Lionheart
19106,Comida,4981,2018-03-27,Jacceline Broom
19107,Adornos,3882,2018-03-27,Jacceline Broom
19108,Deporte,6732,2018-12-27,Jacceline Broom
19109,Adornos,7952,2018-12-27,Bert Macklin
19110,Musica,8393,2018-02-27,Paula Lionheart
19111,Musica,7406,2018-06-27,Paula Lionheart
19112,Comida,4703,2018-12-27,Jacceline Broom
19113,Adornos,3741,2019-01-27,Jacceline Broom
19114,Comida,6783,2018-06-27,Jacceline Broom
19115,Comida,5307,2018-08-27,Jacceline Broom
19116,Deporte,8066,2018-05-27,Mad Max
19117,Musica,4835,2018-03-27,Bert Macklin
19118,Musica,1130,2018-08-27,Mad Max
19119,Deporte,6654,2018-04-27,Mad Max
19120,Musica,8959,2018-11-27,Paula Lionheart
19121,Musica,8947,2018-11-27,Bert Macklin
19122,Adornos,7536,2018-04-27,Bert Macklin
19123,Deporte,7308,2018-10-27,Paula Lionheart
19124,Deporte,5265,2018-05-27,Mad Max
19125,Comida,9114,2018-12-27,Bert Macklin
19126,Adornos,2664,2018-04-27,Paula Lionheart
19127,Deporte,1197,2018-10-27,Mad Max
19128,Comida,3770,2018-07-27,Jacceline Broom
19129,Adornos,3908,2018-10-27,Jacceline Broom
19130,Comida,5661,2018-07-27,Jacceline Broom
19131,Adornos,596,2019-01-27,Jacceline Broom
19132,Deporte,3875,2018-07-27,Jacceline Broom
19133,Musica,9232,2018-08-27,Paula Lionheart
19134,Adornos,4493,2019-01-27,Paula Lionheart
19135,Deporte,1074,2019-01-27,Paula Lionheart
19136,Deporte,6403,2018-04-27,Mad Max
19137,Adornos,7345,2018-06-27,Paula Lionheart
19138,Adornos,8864,2018-10-27,Jacceline Broom
19139,Musica,4950,2018-03-27,Mad Max
19140,Musica,2954,2018-09-27,Bert Macklin
19141,Deporte,6386,2018-05-27,Bert Macklin
19142,Adornos,6946,2018-09-27,Mad Max
19143,Adornos,9204,2018-03-27,Paula Lionheart
19144,Adornos,261,2018-11-27,Bert Macklin
19145,Musica,7420,2018-07-27,Paula Lionheart
19146,Adornos,9093,2018-06-27,Jacceline Broom
19147,Adornos,2405,2018-12-27,Jacceline Broom
19148,Comida,5291,2018-06-27,Bert Macklin
19149,Musica,2779,2018-09-27,Paula Lionheart
19150,Adornos,5268,2018-08-27,Bert Macklin
19151,Comida,5302,2018-09-27,Paula Lionheart
19152,Comida,5744,2018-09-27,Bert Macklin
19153,Musica,733,2018-09-27,Mad Max
19154,Comida,9456,2018-09-27,Jacceline Broom
19155,Musica,1610,2018-05-27,Bert Macklin
19156,Musica,402,2018-06-27,Jacceline Broom
19157,Comida,2249,2018-09-27,Paula Lionheart
19158,Deporte,7885,2018-03-27,Jacceline Broom
19159,Adornos,1582,2018-11-27,Jacceline Broom
19160,Comida,5076,2018-02-27,Paula Lionheart
19161,Musica,4086,2018-06-27,Bert Macklin
19162,Musica,4129,2018-04-27,Bert Macklin
19163,Adornos,5664,2018-12-27,Bert Macklin
19164,Adornos,9398,2018-07-27,Mad Max
19165,Adornos,3473,2018-05-27,Jacceline Broom
19166,Adornos,7638,2018-10-27,Bert Macklin
19167,Musica,1929,2018-08-27,Mad Max
19168,Comida,8214,2018-04-27,Mad Max
19169,Deporte,9325,2018-07-27,Bert Macklin
19170,Adornos,325,2018-08-27,Mad Max
19171,Musica,2221,2018-09-27,Mad Max
19172,Adornos,3625,2018-10-27,Mad Max
19173,Musica,5543,2018-03-27,Mad Max
19174,Musica,4999,2018-07-27,Jacceline Broom
19175,Comida,3145,2018-06-27,Jacceline Broom
19176,Deporte,2427,2018-05-27,Paula Lionheart
19177,Deporte,9952,2019-01-27,Bert Macklin
19178,Musica,3148,2018-05-27,Mad Max
19179,Musica,5584,2018-07-27,Jacceline Broom
19180,Musica,3992,2018-09-27,Jacceline Broom
19181,Comida,6121,2018-09-27,Jacceline Broom
19182,Musica,4060,2018-09-27,Jacceline Broom
19183,Deporte,8569,2018-10-27,Bert Macklin
19184,Adornos,3358,2018-04-27,Bert Macklin
19185,Comida,521,2018-04-27,Jacceline Broom
19186,Comida,2915,2018-04-27,Mad Max
19187,Deporte,2255,2018-12-27,Paula Lionheart
19188,Comida,4557,2018-04-27,Jacceline Broom
19189,Deporte,2069,2018-03-27,Bert Macklin
19190,Comida,1092,2018-07-27,Paula Lionheart
19191,Comida,4575,2018-08-27,Mad Max
19192,Comida,9549,2018-08-27,Paula Lionheart
19193,Comida,8204,2018-11-27,Jacceline Broom
19194,Adornos,4560,2018-07-27,Paula Lionheart
19195,Comida,7877,2018-12-27,Jacceline Broom
19196,Musica,7498,2018-03-27,Paula Lionheart
19197,Comida,2451,2018-05-27,Paula Lionheart
19198,Adornos,5285,2018-06-27,Mad Max
19199,Musica,8849,2018-10-27,Bert Macklin
19200,Comida,8951,2018-05-27,Mad Max
19201,Adornos,8026,2018-12-27,Mad Max
19202,Deporte,108,2018-09-27,Jacceline Broom
19203,Deporte,7837,2018-03-27,Jacceline Broom
19204,Deporte,1158,2018-09-27,Paula Lionheart
19205,Adornos,4411,2018-07-27,Jacceline Broom
19206,Adornos,2558,2018-12-27,Jacceline Broom
19207,Comida,2329,2018-10-27,Bert Macklin
19208,Musica,7705,2018-09-27,Jacceline Broom
19209,Musica,8885,2018-03-27,Bert Macklin
19210,Musica,3024,2018-05-27,Bert Macklin
19211,Musica,9256,2018-03-27,Jacceline Broom
19212,Adornos,9869,2018-04-27,Bert Macklin
19213,Deporte,1224,2018-09-27,Jacceline Broom
19214,Comida,1054,2019-01-27,Mad Max
19215,Comida,2234,2018-04-27,Mad Max
19216,Comida,1999,2018-02-27,Jacceline Broom
19217,Deporte,3445,2018-04-27,Mad Max
19218,Deporte,5838,2018-07-27,Paula Lionheart
19219,Comida,6346,2018-04-27,Paula Lionheart
19220,Musica,7632,2018-10-27,Jacceline Broom
19221,Comida,2732,2018-07-27,Jacceline Broom
19222,Comida,9795,2018-06-27,Paula Lionheart
19223,Musica,8855,2018-02-27,Paula Lionheart
19224,Musica,1900,2018-05-27,Mad Max
19225,Musica,9600,2019-01-27,Paula Lionheart
19226,Deporte,9549,2018-02-27,Jacceline Broom
19227,Adornos,7648,2018-03-27,Jacceline Broom
19228,Deporte,2602,2018-11-27,Jacceline Broom
19229,Musica,8740,2018-12-27,Mad Max
19230,Musica,9922,2018-12-27,Mad Max
19231,Comida,4330,2018-11-27,Bert Macklin
19232,Deporte,8158,2018-10-27,Jacceline Broom
19233,Musica,5509,2018-06-27,Bert Macklin
19234,Musica,5995,2018-02-27,Jacceline Broom
19235,Adornos,6336,2018-07-27,Bert Macklin
19236,Comida,5223,2018-09-27,Paula Lionheart
19237,Adornos,4696,2018-04-27,Mad Max
19238,Comida,7608,2018-12-27,Mad Max
19239,Musica,3392,2018-12-27,Mad Max
19240,Comida,1390,2018-09-27,Paula Lionheart
19241,Musica,5724,2018-04-27,Mad Max
19242,Comida,2309,2018-05-27,Bert Macklin
19243,Adornos,2505,2018-12-27,Paula Lionheart
19244,Adornos,8749,2018-06-27,Mad Max
19245,Comida,9347,2018-06-27,Bert Macklin
19246,Adornos,350,2018-02-27,Paula Lionheart
19247,Adornos,7592,2018-10-27,Paula Lionheart
19248,Comida,3035,2018-12-27,Bert Macklin
19249,Deporte,1170,2018-08-27,Paula Lionheart
19250,Deporte,8240,2018-11-27,Paula Lionheart
19251,Comida,8134,2018-11-27,Jacceline Broom
19252,Comida,1937,2018-12-27,Paula Lionheart
19253,Deporte,6066,2018-12-27,Paula Lionheart
19254,Deporte,5126,2018-08-27,Paula Lionheart
19255,Deporte,1588,2018-06-27,Paula Lionheart
19256,Deporte,188,2018-04-27,Paula Lionheart
19257,Comida,617,2018-02-27,Mad Max
19258,Comida,6152,2018-10-27,Mad Max
19259,Deporte,5011,2018-03-27,Mad Max
19260,Adornos,4019,2018-08-27,Mad Max
19261,Comida,5354,2018-03-27,Paula Lionheart
19262,Comida,9834,2018-05-27,Paula Lionheart
19263,Musica,1433,2018-07-27,Mad Max
19264,Adornos,1603,2018-06-27,Jacceline Broom
19265,Comida,5318,2018-10-27,Bert Macklin
19266,Deporte,2706,2019-01-27,Mad Max
19267,Adornos,4156,2018-11-27,Mad Max
19268,Comida,3144,2018-03-27,Mad Max
19269,Adornos,920,2018-12-27,Bert Macklin
19270,Comida,6406,2018-07-27,Mad Max
19271,Adornos,6305,2018-10-27,Jacceline Broom
19272,Adornos,7077,2018-06-27,Bert Macklin
19273,Deporte,5927,2018-12-27,Jacceline Broom
19274,Comida,3806,2019-01-27,Paula Lionheart
19275,Deporte,8693,2018-11-27,Mad Max
19276,Deporte,6197,2018-10-27,Jacceline Broom
19277,Comida,7437,2018-05-27,Mad Max
19278,Comida,6596,2018-04-27,Jacceline Broom
19279,Comida,2240,2018-09-27,Paula Lionheart
19280,Comida,9006,2018-08-27,Mad Max
19281,Musica,1688,2018-06-27,Paula Lionheart
19282,Adornos,1920,2018-11-27,Bert Macklin
19283,Adornos,8917,2018-02-27,Mad Max
19284,Deporte,1991,2018-10-27,Mad Max
19285,Adornos,1762,2018-02-27,Jacceline Broom
19286,Deporte,844,2018-03-27,Paula Lionheart
19287,Musica,7927,2018-02-27,Jacceline Broom
19288,Comida,6315,2018-05-27,Jacceline Broom
19289,Comida,2304,2018-02-27,Jacceline Broom
19290,Adornos,5491,2018-12-27,Paula Lionheart
19291,Comida,9526,2018-02-27,Bert Macklin
19292,Comida,6142,2018-02-27,Paula Lionheart
19293,Musica,5250,2018-05-27,Mad Max
19294,Comida,8709,2018-12-27,Bert Macklin
19295,Musica,4177,2018-09-27,Jacceline Broom
19296,Deporte,1070,2018-09-27,Jacceline Broom
19297,Musica,2572,2018-06-27,Paula Lionheart
19298,Comida,1501,2018-08-27,Jacceline Broom
19299,Musica,9834,2018-06-27,Mad Max
19300,Musica,9408,2018-05-27,Bert Macklin
19301,Musica,223,2018-10-27,Jacceline Broom
19302,Deporte,3086,2018-07-27,Paula Lionheart
19303,Deporte,4473,2018-03-27,Bert Macklin
19304,Deporte,7452,2018-05-27,Mad Max
19305,Adornos,9007,2018-07-27,Mad Max
19306,Musica,9630,2018-11-27,Mad Max
19307,Musica,6249,2018-11-27,Mad Max
19308,Adornos,7708,2019-01-27,Mad Max
19309,Comida,7334,2018-03-27,Paula Lionheart
19310,Musica,5194,2018-07-27,Paula Lionheart
19311,Deporte,9194,2018-05-27,Bert Macklin
19312,Musica,3816,2018-11-27,Bert Macklin
19313,Deporte,9524,2018-05-27,Paula Lionheart
19314,Comida,273,2018-11-27,Bert Macklin
19315,Adornos,7142,2019-01-27,Paula Lionheart
19316,Comida,4919,2019-01-27,Bert Macklin
19317,Musica,6982,2018-07-27,Mad Max
19318,Comida,3836,2018-07-27,Mad Max
19319,Adornos,1906,2018-03-27,Mad Max
19320,Comida,6029,2018-04-27,Bert Macklin
19321,Musica,5012,2018-05-27,Jacceline Broom
19322,Deporte,3151,2019-01-27,Bert Macklin
19323,Musica,671,2018-07-27,Mad Max
19324,Deporte,8244,2018-12-27,Paula Lionheart
19325,Deporte,1826,2018-06-27,Jacceline Broom
19326,Adornos,5838,2018-02-27,Bert Macklin
19327,Adornos,7541,2018-11-27,Paula Lionheart
19328,Comida,4665,2018-09-27,Bert Macklin
19329,Comida,3771,2018-10-27,Paula Lionheart
19330,Adornos,577,2018-12-27,Mad Max
19331,Deporte,4301,2018-11-27,Paula Lionheart
19332,Musica,6254,2018-08-27,Paula Lionheart
19333,Musica,2561,2018-09-27,Jacceline Broom
19334,Comida,9763,2018-10-27,Jacceline Broom
19335,Adornos,4539,2018-04-27,Jacceline Broom
19336,Deporte,3696,2018-05-27,Paula Lionheart
19337,Deporte,8528,2018-11-27,Mad Max
19338,Adornos,1408,2018-03-27,Jacceline Broom
19339,Comida,7880,2018-11-27,Mad Max
19340,Comida,8810,2019-01-27,Mad Max
19341,Musica,6270,2019-01-27,Mad Max
19342,Adornos,1896,2018-06-27,Jacceline Broom
19343,Comida,7774,2018-02-27,Jacceline Broom
19344,Musica,2246,2018-11-27,Jacceline Broom
19345,Musica,5927,2018-04-27,Bert Macklin
19346,Musica,8577,2018-08-27,Paula Lionheart
19347,Comida,8305,2018-07-27,Paula Lionheart
19348,Comida,353,2018-08-27,Mad Max
19349,Musica,6951,2018-03-27,Paula Lionheart
19350,Deporte,4212,2018-07-27,Jacceline Broom
19351,Deporte,5448,2018-08-27,Mad Max
19352,Musica,8520,2018-10-27,Bert Macklin
19353,Deporte,7998,2018-02-27,Bert Macklin
19354,Musica,8882,2018-10-27,Jacceline Broom
19355,Musica,7052,2018-07-27,Bert Macklin
19356,Comida,4580,2018-03-27,Paula Lionheart
19357,Adornos,8523,2018-08-27,Bert Macklin
19358,Comida,6009,2018-06-27,Bert Macklin
19359,Deporte,7366,2018-11-27,Paula Lionheart
19360,Comida,6712,2019-01-27,Mad Max
19361,Deporte,6995,2018-11-27,Mad Max
19362,Adornos,4870,2018-03-27,Bert Macklin
19363,Deporte,289,2018-11-27,Paula Lionheart
19364,Musica,3081,2018-11-27,Jacceline Broom
19365,Comida,705,2018-05-27,Paula Lionheart
19366,Comida,6920,2018-12-27,Paula Lionheart
19367,Deporte,6580,2018-05-27,Bert Macklin
19368,Adornos,5589,2018-07-27,Paula Lionheart
19369,Deporte,2013,2018-06-27,Paula Lionheart
19370,Comida,9588,2019-01-27,Paula Lionheart
19371,Adornos,1162,2018-11-27,Jacceline Broom
19372,Deporte,4961,2018-02-27,Paula Lionheart
19373,Adornos,6668,2018-07-27,Paula Lionheart
19374,Deporte,3004,2018-03-27,Mad Max
19375,Adornos,2914,2018-12-27,Jacceline Broom
19376,Adornos,442,2018-07-27,Paula Lionheart
19377,Musica,8280,2018-04-27,Jacceline Broom
19378,Deporte,4198,2018-08-27,Bert Macklin
19379,Deporte,5147,2019-01-27,Mad Max
19380,Comida,133,2018-05-27,Jacceline Broom
19381,Deporte,4462,2018-03-27,Mad Max
19382,Musica,5012,2018-06-27,Jacceline Broom
19383,Deporte,9161,2018-08-27,Bert Macklin
19384,Musica,6826,2018-02-27,Mad Max
19385,Comida,9521,2018-08-27,Paula Lionheart
19386,Adornos,6993,2018-04-27,Bert Macklin
19387,Musica,7394,2018-09-27,Mad Max
19388,Deporte,4191,2018-10-27,Paula Lionheart
19389,Musica,9323,2018-09-27,Mad Max
19390,Deporte,9614,2018-08-27,Paula Lionheart
19391,Comida,351,2018-09-27,Paula Lionheart
19392,Adornos,7657,2019-01-27,Jacceline Broom
19393,Musica,1900,2018-09-27,Mad Max
19394,Musica,6256,2018-09-27,Bert Macklin
19395,Musica,2730,2018-09-27,Jacceline Broom
19396,Musica,6746,2018-09-27,Jacceline Broom
19397,Adornos,9946,2018-11-27,Jacceline Broom
19398,Musica,2821,2018-09-27,Jacceline Broom
19399,Adornos,4107,2018-09-27,Bert Macklin
19400,Deporte,1799,2018-04-27,Mad Max
19401,Musica,835,2018-03-27,Mad Max
19402,Deporte,4521,2018-03-27,Paula Lionheart
19403,Comida,7947,2018-12-27,Jacceline Broom
19404,Musica,1455,2018-07-27,Jacceline Broom
19405,Deporte,6245,2018-10-27,Paula Lionheart
19406,Musica,5474,2018-11-27,Paula Lionheart
19407,Comida,5357,2018-11-27,Bert Macklin
19408,Adornos,5623,2018-02-27,Paula Lionheart
19409,Adornos,792,2018-10-27,Paula Lionheart
19410,Deporte,5896,2018-08-27,Bert Macklin
19411,Deporte,7362,2019-01-27,Bert Macklin
19412,Adornos,8607,2019-01-27,Paula Lionheart
19413,Deporte,9978,2018-10-27,Bert Macklin
19414,Deporte,2397,2018-12-27,Paula Lionheart
19415,Comida,2036,2018-04-27,Paula Lionheart
19416,Comida,7529,2018-09-27,Paula Lionheart
19417,Adornos,6846,2018-05-27,Mad Max
19418,Adornos,5861,2018-11-27,Paula Lionheart
19419,Adornos,9748,2018-04-27,Bert Macklin
19420,Deporte,1195,2018-05-27,Paula Lionheart
19421,Comida,8248,2018-07-27,Jacceline Broom
19422,Deporte,2744,2018-06-27,Paula Lionheart
19423,Comida,3860,2019-01-27,Bert Macklin
19424,Comida,4164,2018-06-27,Jacceline Broom
19425,Comida,9325,2019-01-27,Mad Max
19426,Musica,3346,2018-08-27,Mad Max
19427,Musica,8749,2018-06-27,Jacceline Broom
19428,Deporte,1762,2018-11-27,Paula Lionheart
19429,Comida,8688,2018-06-27,Jacceline Broom
19430,Adornos,3808,2018-06-27,Paula Lionheart
19431,Deporte,3871,2018-10-27,Mad Max
19432,Deporte,9397,2018-07-27,Bert Macklin
19433,Adornos,525,2018-09-27,Mad Max
19434,Deporte,5380,2018-04-27,Paula Lionheart
19435,Musica,5158,2018-12-27,Jacceline Broom
19436,Comida,3516,2019-01-27,Jacceline Broom
19437,Adornos,7906,2018-03-27,Bert Macklin
19438,Adornos,6810,2018-11-27,Mad Max
19439,Comida,1956,2018-09-27,Mad Max
19440,Adornos,6373,2018-11-27,Bert Macklin
19441,Deporte,3804,2018-09-27,Mad Max
19442,Adornos,4514,2018-12-27,Bert Macklin
19443,Adornos,1985,2018-06-27,Paula Lionheart
19444,Musica,2828,2018-06-27,Bert Macklin
19445,Adornos,2022,2018-04-27,Bert Macklin
19446,Adornos,5459,2018-03-27,Jacceline Broom
19447,Deporte,1153,2018-04-27,Bert Macklin
19448,Comida,1054,2018-07-27,Paula Lionheart
19449,Musica,6142,2018-11-27,Bert Macklin
19450,Musica,8227,2018-03-27,Jacceline Broom
19451,Deporte,1985,2018-09-27,Bert Macklin
19452,Musica,4497,2018-04-27,Jacceline Broom
19453,Comida,9565,2018-02-27,Paula Lionheart
19454,Comida,6694,2018-02-27,Mad Max
19455,Adornos,6413,2018-09-27,Bert Macklin
19456,Comida,8918,2018-09-27,Paula Lionheart
19457,Deporte,2086,2018-05-27,Bert Macklin
19458,Musica,1495,2018-05-27,Bert Macklin
19459,Deporte,7670,2018-11-27,Paula Lionheart
19460,Deporte,9699,2018-10-27,Paula Lionheart
19461,Deporte,7754,2018-07-27,Mad Max
19462,Musica,4395,2018-09-27,Bert Macklin
19463,Comida,6053,2018-03-27,Paula Lionheart
19464,Musica,4539,2018-06-27,Paula Lionheart
19465,Adornos,565,2018-02-27,Mad Max
19466,Comida,947,2018-09-27,Mad Max
19467,Adornos,3992,2018-12-27,Paula Lionheart
19468,Deporte,6401,2018-04-27,Bert Macklin
19469,Musica,9851,2018-10-27,Bert Macklin
19470,Musica,5068,2018-07-27,Mad Max
19471,Comida,5178,2018-03-27,Bert Macklin
19472,Comida,2351,2019-01-27,Paula Lionheart
19473,Deporte,4484,2019-01-27,Mad Max
19474,Comida,2586,2018-09-27,Paula Lionheart
19475,Musica,2906,2018-03-27,Bert Macklin
19476,Deporte,1858,2018-04-27,Mad Max
19477,Comida,6390,2018-06-27,Paula Lionheart
19478,Comida,6513,2018-08-27,Bert Macklin
19479,Comida,2176,2018-12-27,Bert Macklin
19480,Adornos,1274,2018-09-27,Mad Max
19481,Deporte,2681,2018-06-27,Jacceline Broom
19482,Comida,1290,2018-03-27,Paula Lionheart
19483,Comida,1303,2018-02-27,Mad Max
19484,Musica,8082,2018-08-27,Jacceline Broom
19485,Musica,7880,2018-02-27,Paula Lionheart
19486,Deporte,8658,2018-09-27,Bert Macklin
19487,Adornos,7292,2018-12-27,Jacceline Broom
19488,Comida,1122,2018-10-27,Paula Lionheart
19489,Deporte,3978,2018-03-27,Bert Macklin
19490,Musica,2891,2018-02-27,Paula Lionheart
19491,Comida,818,2018-09-27,Jacceline Broom
19492,Adornos,9986,2018-04-27,Paula Lionheart
19493,Deporte,883,2018-07-27,Jacceline Broom
19494,Comida,7072,2018-09-27,Mad Max
19495,Comida,4273,2018-08-27,Bert Macklin
19496,Musica,1685,2018-06-27,Mad Max
19497,Deporte,4393,2018-12-27,Bert Macklin
19498,Musica,9021,2018-09-27,Mad Max
19499,Musica,417,2018-11-27,Bert Macklin
19500,Musica,5298,2018-06-27,Jacceline Broom
19501,Deporte,5569,2018-10-27,Jacceline Broom
19502,Musica,8756,2018-10-27,Mad Max
19503,Musica,3595,2018-11-27,Paula Lionheart
19504,Comida,4284,2018-02-27,Mad Max
19505,Deporte,6329,2018-03-27,Mad Max
19506,Deporte,4435,2018-04-27,Bert Macklin
19507,Musica,1357,2018-10-27,Mad Max
19508,Adornos,7367,2018-03-27,Jacceline Broom
19509,Adornos,7041,2019-01-27,Bert Macklin
19510,Musica,901,2018-02-27,Paula Lionheart
19511,Musica,9053,2019-01-27,Jacceline Broom
19512,Adornos,5905,2018-12-27,Bert Macklin
19513,Musica,640,2018-10-27,Mad Max
19514,Deporte,6221,2018-12-27,Jacceline Broom
19515,Adornos,4718,2018-02-27,Bert Macklin
19516,Adornos,918,2019-01-27,Jacceline Broom
19517,Comida,7942,2018-04-27,Jacceline Broom
19518,Deporte,1330,2018-07-27,Jacceline Broom
19519,Comida,6639,2018-07-27,Mad Max
19520,Adornos,5703,2018-06-27,Mad Max
19521,Deporte,678,2018-08-27,Jacceline Broom
19522,Adornos,6566,2018-04-27,Bert Macklin
19523,Comida,1514,2019-01-27,Mad Max
19524,Comida,9206,2018-09-27,Paula Lionheart
19525,Adornos,4332,2018-07-27,Paula Lionheart
19526,Adornos,2508,2018-08-27,Jacceline Broom
19527,Deporte,5386,2018-12-27,Bert Macklin
19528,Musica,4086,2018-06-27,Jacceline Broom
19529,Adornos,9501,2018-08-27,Jacceline Broom
19530,Deporte,7110,2018-02-27,Bert Macklin
19531,Comida,4878,2018-08-27,Jacceline Broom
19532,Comida,5230,2018-10-27,Jacceline Broom
19533,Deporte,3642,2018-02-27,Paula Lionheart
19534,Comida,7133,2019-01-27,Jacceline Broom
19535,Adornos,1493,2018-03-27,Paula Lionheart
19536,Deporte,4268,2018-09-27,Bert Macklin
19537,Musica,9367,2018-12-27,Mad Max
19538,Deporte,6271,2018-08-27,Mad Max
19539,Comida,5523,2018-07-27,Bert Macklin
19540,Adornos,3630,2018-12-27,Mad Max
19541,Adornos,5501,2019-01-27,Mad Max
19542,Adornos,6792,2018-12-27,Mad Max
19543,Musica,4319,2018-03-27,Jacceline Broom
19544,Comida,6407,2018-11-27,Paula Lionheart
19545,Musica,3202,2018-08-27,Jacceline Broom
19546,Deporte,8847,2019-01-27,Mad Max
19547,Deporte,8874,2018-10-27,Bert Macklin
19548,Musica,6555,2018-03-27,Paula Lionheart
19549,Deporte,4841,2018-03-27,Jacceline Broom
19550,Deporte,2708,2018-02-27,Paula Lionheart
19551,Deporte,5457,2018-05-27,Jacceline Broom
19552,Musica,4203,2018-09-27,Jacceline Broom
19553,Comida,9039,2018-08-27,Jacceline Broom
19554,Adornos,8385,2018-04-27,Bert Macklin
19555,Comida,5377,2018-02-27,Paula Lionheart
19556,Musica,1503,2018-10-27,Mad Max
19557,Adornos,7374,2018-04-27,Mad Max
19558,Comida,9148,2018-09-27,Bert Macklin
19559,Musica,9682,2018-02-27,Jacceline Broom
19560,Deporte,3786,2018-08-27,Paula Lionheart
19561,Adornos,7433,2018-11-27,Paula Lionheart
19562,Musica,1740,2018-09-27,Jacceline Broom
19563,Musica,2689,2018-04-27,Bert Macklin
19564,Adornos,1250,2018-09-27,Mad Max
19565,Musica,7946,2018-12-27,Paula Lionheart
19566,Musica,9807,2018-07-27,Mad Max
19567,Musica,8969,2018-08-27,Bert Macklin
19568,Comida,5470,2018-05-27,Bert Macklin
19569,Musica,253,2018-05-27,Paula Lionheart
19570,Deporte,6095,2018-03-27,Paula Lionheart
19571,Musica,932,2018-07-27,Mad Max
19572,Comida,7033,2019-01-27,Jacceline Broom
19573,Comida,1065,2018-09-27,Bert Macklin
19574,Musica,5779,2018-12-27,Jacceline Broom
19575,Musica,8495,2018-07-27,Bert Macklin
19576,Deporte,7786,2018-02-27,Bert Macklin
19577,Comida,2650,2018-06-27,Paula Lionheart
19578,Adornos,9161,2018-03-27,Mad Max
19579,Adornos,132,2018-10-27,Jacceline Broom
19580,Musica,3925,2018-04-27,Jacceline Broom
19581,Musica,3809,2018-07-27,Bert Macklin
19582,Adornos,6589,2018-03-27,Mad Max
19583,Adornos,5611,2018-12-27,Mad Max
19584,Deporte,4085,2018-07-27,Jacceline Broom
19585,Deporte,7793,2019-01-27,Paula Lionheart
19586,Comida,1054,2018-06-27,Jacceline Broom
19587,Deporte,223,2018-08-27,Mad Max
19588,Musica,8179,2018-10-27,Bert Macklin
19589,Comida,1996,2019-01-27,Bert Macklin
19590,Deporte,3908,2018-12-27,Mad Max
19591,Musica,984,2018-04-27,Jacceline Broom
19592,Adornos,1426,2018-07-27,Bert Macklin
19593,Deporte,3590,2018-12-27,Paula Lionheart
19594,Adornos,8649,2018-12-27,Mad Max
19595,Comida,3538,2018-09-27,Bert Macklin
19596,Deporte,8145,2019-01-27,Mad Max
19597,Deporte,7743,2018-12-27,Bert Macklin
19598,Adornos,7139,2018-03-27,Bert Macklin
19599,Adornos,2326,2018-03-27,Jacceline Broom
19600,Musica,2325,2018-10-27,Bert Macklin
19601,Comida,1774,2018-08-27,Mad Max
19602,Comida,3693,2018-03-27,Paula Lionheart
19603,Comida,9866,2018-07-27,Bert Macklin
19604,Musica,6665,2018-03-27,Bert Macklin
19605,Musica,693,2018-04-27,Paula Lionheart
19606,Adornos,2282,2019-01-27,Bert Macklin
19607,Comida,885,2018-11-27,Mad Max
19608,Adornos,8792,2018-11-27,Paula Lionheart
19609,Musica,175,2018-03-27,Jacceline Broom
